area_code,area_name,area_type,period,valid_industry_count,sales_weight_coverage,store_weight_coverage,sales_rel,transactions_rel,sales_per_store_rel,store_rel,net_entry_rel
3110172,광진초등학교,골목상권,long,8,0.667633511224019,0.8636363636363636,-0.2572100434837946,-0.2862510696088923,-0.19396881852631953,0.0360072866286334,0.04873863975340116
3110173,구남초등학교,골목상권,long,5,1.0,1.0,0.21791089326034932,0.18548173124670267,0.35162537039629044,-0.23125641109572403,-0.05430791329056893
3110174,아차산역 1번,골목상권,long,15,0.8622023431845327,0.9176470588235294,-0.3259220005481328,-0.2601658600834159,-0.2635676700290995,-0.12433197133192021,-0.025198769031191875
3110175,푸른동산공원,골목상권,long,7,0.8813816454365487,0.8839285714285714,0.2904401735327384,0.2012575716589997,0.14025149281314456,-0.04088506686967368,0.012047709458127807
3110176,해오름공원,골목상권,long,16,0.8633475599264738,1.0,-0.010838245768942607,0.02476930842404564,-0.07152134794901487,-0.029036591056190345,0.0011169979410026402
3110177,동의초등학교,골목상권,long,3,1.0,1.0,-0.4331203517081485,-0.817405129321629,-0.5470521087117383,0.11869605511038989,0.04374499576393769
3110178,장로회신학대학교,골목상권,long,5,0.9379488825403876,0.9124087591240876,-0.24359757286197478,-0.08870212431080282,-0.07465234040873642,-0.23423715442855209,-0.05460539295272771
3110179,광나루역 1번,골목상권,long,7,1.0,1.0,-0.02039081390236763,-0.010672603282986574,0.03211751192213151,0.054992539917940696,0.024640763409482985
3110180,광진정보도서관,골목상권,long,14,0.8979703225818698,0.8103448275862069,-0.33331334784494326,-0.2793949219616906,-0.3108766007487181,-0.09140482439183528,-0.0006050863943562745
3110181,신설동역 9번,골목상권,long,5,0.9322389023604891,0.7750865051903114,-0.44625704811606987,-0.35821352091526465,-0.5330331331209262,-0.14680594567819266,-0.01587684872950162
3110182,용두희망어린이공원,골목상권,long,2,0.9197177520284905,0.3225806451612903,-3.2685052933674172,-0.15813888408208093,-2.6252355559216163,-0.6441372227514334,-0.12100097947135868
3110183,한국의류시험연구원,골목상권,long,2,0.9075065016298108,0.8598130841121495,-0.3473705660559288,-0.3315186444539377,-0.259209644049704,-0.014027293627862142,0.003927104210763332
3110184,용두사거리,골목상권,long,2,1.0,1.0,0.06959940036418133,-0.07427564260707538,0.1610946502352621,0.1582796789155505,0.012334057559695483
3110185,용두초등학교,골목상권,long,2,0.8295577998441189,0.6825396825396826,-0.4175485218720178,-0.45199588337652175,-0.17090666896464002,-0.23529779326650843,-0.0261129585610849
3110186,종암초등학교,골목상권,long,4,0.9219063934023748,0.8160919540229885,0.2612665524174389,0.23553274775800412,0.30495821580069626,0.19140606467572915,0.04494066994202174
3110187,제기동역 6번,골목상권,long,17,0.9562002396625168,0.9354330708661417,-0.2996780893765023,-0.15783303283022784,-0.14679835783060718,-0.09984429598756672,-0.005537931147507854
3110188,용두동신동아아파트,골목상권,long,13,0.7838629543338614,0.8483965014577259,-0.09839928525962587,-0.041182274038747364,-0.22583579710137622,-0.061932132066392656,0.00019290700819770814
3110189,제기동역 1번,골목상권,long,3,1.0,1.0,-0.09609620585628988,-0.11712259524687134,0.26009437790537876,-0.47142595748112603,-0.06101416113965152
3110190,고대앞사거리,골목상권,long,6,0.9846927829441238,0.7132352941176471,-0.040249101541940314,-0.18142933586951743,0.10403463986793664,-0.22772776873621103,-0.019812522960982078
3110191,고려대역 6번,골목상권,long,11,0.9371160013463159,0.9126506024096386,-0.28165698342003814,-0.15619073572981476,-0.12260011116446458,-0.2389584085742898,-0.021060567523260316
3110192,동의보감타워,골목상권,long,11,1.0,1.0,0.012869177582301475,-0.1443474443170041,0.0723589222112614,-0.031687193735212144,0.00012217437207216606
3110193,고려대역 4번,골목상권,long,2,0.2755104296034485,0.6285714285714286,-0.23331871527522358,-0.27939135159377365,-0.22662248449019853,-0.0019319326782247237,0.022362143499656657
3110194,홍파초등학교,골목상권,long,5,0.9923981141514124,0.9204545454545454,-1.0624008380984347,-0.9174161361116784,-0.9532501248001992,-0.21326347790811975,-0.049959980503126986
3110195,동대문구청,골목상권,long,14,0.9994389817732652,0.9720930232558139,-0.05934143976967209,-0.010066809012602458,0.0951210683945432,-0.047368093534332335,-0.016800047422805525
3110197,세종대왕기념관교차로,골목상권,long,2,0.5288628085258571,0.5517241379310345,0.2300038182588105,0.2768676745738599,0.6914362061587827,-0.45666808979317186,-0.12136489434595242
3110198,동대문중앙새마을금고본점,골목상권,long,3,1.0,1.0,0.126882720506669,0.4915802614843388,0.48219470203409825,-0.3554782181481602,-0.031141623271078417
3110199,홍릉시장,골목상권,long,12,0.994081230851911,0.9548022598870056,0.058835530969962184,0.07891245375750709,-0.05251490466795868,-0.13103942658780554,-0.017535642581897336
3110200,동대문경찰서,골목상권,long,1,1.0,1.0,1.1711799184043254,1.350032600613991,0.9394651257443523,0.23647909076677343,0.04320387022281215
3110201,전농119안전센터,골목상권,long,1,1.0,1.0,-0.011519997713064944,0.0531237364693772,0.21102048190455824,-0.16898601734139096,-0.05173119471225279
3110202,전농1동주민센터(전농시장),골목상권,long,2,1.0,1.0,0.6096343181045345,-0.7603820734625404,0.6030617525297415,0.0045269693588771654,-0.014043038818447972
3110203,떡전교사거리,골목상권,long,4,1.0,1.0,-0.11968136442880323,-0.06953993683708996,0.11300968594360984,-0.15070000567205372,-0.00840899606056126
3110204,간데메공원,골목상권,long,16,0.9292927669146468,0.9147609147609148,-0.16332886134225477,-0.2123428994854547,-0.06935164927155497,-0.15474633234003604,-0.04055304746668398
3110205,경희대삼거리,골목상권,long,17,0.9899112963733723,0.9619651347068146,-0.2664465260029436,-0.14704020406170817,-0.3443947763330715,-0.10567814640671352,-0.004756712481153094
3110206,텃골근린공원,골목상권,long,10,0.5863531779786314,0.7883597883597884,-0.1799169109878467,-0.13099874654510224,-0.5186093358818255,0.111261406595581,0.023297613807872205
3110207,시립대앞사거리,골목상권,long,5,0.8453508454298337,0.8787878787878788,-0.4693004404679006,-0.3440342918260634,-0.4141305726728022,-0.014112248400746655,-0.02570813008027773
3110208,시조사삼거리,골목상권,long,2,1.0,1.0,-0.03399738903687255,-0.2410942600295149,0.12676026797427797,-0.13004011443355382,-0.044161086591451
3110209,답십리 장령당공원,골목상권,long,1,1.0,1.0,-0.23001197130812387,-0.2976083928158232,-0.6132040038066281,0.3752801317697667,0.059353606335982995
3110210,서울시립대,골목상권,long,8,0.5456879760332509,0.8947368421052632,-0.025117262179386243,0.07163011794878525,-0.19696253298530833,0.1467969109932777,0.03970509847073111
3110211,전곡마을마당공원,골목상권,long,14,0.9638436284557942,1.0,-0.03257265991381149,-0.05615930931199049,-0.16773367535805306,-0.0028218433836965985,-0.005510480125020403
3110212,답십리초등학교,골목상권,long,15,0.9923194537835927,0.9625292740046838,-0.18210707935191364,-0.0544218114387747,-0.2876458367229105,0.11090548867110858,0.022838946339199657
3110213,청량초등학교,골목상권,long,3,0.943977699723979,0.7857142857142857,-1.3339416899108718,-1.538610567321983,-0.6584801055059128,-0.4073402892101481,-0.034579969173845586
3110214,경희대후문,골목상권,long,6,0.3394318263704512,0.8205128205128205,0.14008269041364618,0.166320570105373,0.5917665611364447,-0.05809959400313909,-0.011363462031469401
3110215,회기역 1번,골목상권,long,4,0.4516695143120348,1.0,-0.3363642219419636,-0.2898233380231347,-0.6982877120903341,0.24137763967950324,0.03472114312420168
3110216,전농중학교,골목상권,long,11,0.9811948212082741,0.953125,-0.22191835027708012,-0.2228365161990988,-0.13515632904916106,-0.030022255173302537,0.0025954022831333307
3110217,자동차부품상가,골목상권,long,2,1.0,1.0,-0.0830852844630304,0.13763931674569296,-0.006138928650481425,-0.03260436200021686,-0.00790585791662547
3110218,답십리사거리,골목상권,long,12,0.8924789331913889,0.8624078624078624,-0.2693397169386455,-0.20992688777526716,-0.18069103681032955,0.027852588952093152,-0.000322306021964497
3110219,삼육보건대학교,골목상권,long,20,0.9966210536557804,0.9390018484288355,-0.11706959977551436,-0.21962904277522335,-0.3723635197309482,-0.005200516946806707,0.00921794262018143
3110220,외대앞역 1번,골목상권,long,23,0.9968860037166762,0.9837019790454016,-0.3158906507867542,-0.2739343122933641,-0.5339385240928866,0.09459742710459515,0.009087538944646659
3110221,의릉,골목상권,long,3,1.0,1.0,-0.03117703804921334,-0.3822960150763012,0.08733219604247636,-0.1330736783618867,-0.021211073015725095
3110222,회기역 2번,골목상권,long,1,1.0,1.0,-0.36336751664575345,-0.7801722139535102,-0.8463967375866328,0.5241611632185543,0.09387727089621282
3110223,군자초등학교,골목상권,long,2,1.0,1.0,-0.18340777911431494,0.6626178228225499,-0.009657463666123606,-0.16898601734139096,-0.009826432807490878
3110224,외대앞역 2번,골목상권,long,3,0.9425031245728297,0.8461538461538461,0.6201339053162659,0.4851818392731141,0.5585900075232388,0.007342446453966651,-0.009487903665839762
3110225,촬영소사거리,골목상권,long,6,0.9478526984004882,0.927710843373494,0.005668687984369382,-0.08591158746259517,0.0004958120468886489,-0.06775906276335998,-0.009342943185482323
3110226,장안1동주민센터,골목상권,long,36,0.9795481768016725,0.9594320486815415,0.07701728741117651,-0.09781994940649948,-0.0829849031718158,-0.07103997769944802,-0.009670913650232532
3110227,답십리공원,골목상권,long,9,0.9933010066194011,0.8979591836734694,-0.937088587100255,-0.9520647089249192,-0.933371618507128,-0.17291491471665402,-0.0454420891187028
3110228,장안근린공원,골목상권,long,17,0.7838534930149016,0.8981348637015782,0.04368853460010487,0.10452025435300101,-0.008404062935599041,-0.04642087840750088,-0.0038097221603690316
3110229,장평중학교,골목상권,long,18,0.9751522079941285,0.8259052924791086,0.062945565017878,-0.6298433790758369,-0.028488932071153,-0.026287732010948608,0.015792915357243083
3110230,장안현대홈타운1차아파트,골목상권,long,11,0.9781745873697288,0.8482490272373541,0.04037120411843365,0.0745824358298037,-0.052957391420785864,-0.19706052873710336,-0.04489604819294803
3110232,동대부고,골목상권,long,18,0.9845924395618534,0.9106858054226475,0.15886942943814591,-0.003499861871671504,0.08551921692003918,0.03195598832314577,-0.0013923739726780582
3110233,중랑역 1번,골목상권,long,8,0.9455827803386095,0.867579908675799,-0.13430179202727466,-0.10629671335774618,0.2397893978236014,-0.26135727533827824,-0.048675922794944385
3110234,중랑역 4번,골목상권,long,6,0.9432098345366597,0.47580645161290325,0.11221850915849274,0.18352586264834694,0.14561368556942558,0.038554287952959995,0.016722226946079718
3110236,신묵초등학교,골목상권,long,17,0.8572759596857175,0.8162650602409639,-0.4318766119076124,-0.46848379480131985,-0.39394503577873674,-0.06977701402241632,-0.007326052321001006
3110237,메가박스 상봉,골목상권,long,17,0.9825424452849317,0.9396551724137931,0.003945652986463709,-0.13222959942975324,0.18888797945619443,-0.023554761651960344,0.0005277218553490614
3110238,배꽃어린이공원,골목상권,long,1,,,,,,,
3110239,중랑역 2번,골목상권,long,2,1.0,1.0,0.18424943371518232,0.16855265413160017,-0.00043662932529562774,0.11169651878604037,0.058343394514908636
3110240,태릉시장 특화거리,골목상권,long,13,0.9690975537340694,0.9333333333333333,0.20820029556973352,0.07710486035951288,0.21553446447070904,-0.13145179065842721,0.005782559450268697
3110241,먹골역 5번,골목상권,long,19,0.9824433230086023,0.9703703703703703,-0.11468085444922595,-0.0464072738535958,-0.4196036932753329,-0.10132273580179166,-0.012114284655966518
3110242,면목5동주민센터,골목상권,long,10,0.4327729075100708,0.6878306878306878,-0.10425365216988944,0.04952311795821347,-0.12288553952571077,0.014248904098426832,0.02583186680300696
3110243,중랑노인종합복지관,골목상권,long,19,0.9354574588550048,0.9023066485753053,-0.1161239997159713,-0.13975989183167997,-0.08074751645270066,-0.09672687130225135,-0.009650193092048518
3110244,중화역 4번,골목상권,long,13,0.9364559353789221,0.8553299492385786,-0.24271769509037333,-0.306903914459555,0.008580571775098503,-0.06306016209377584,-0.0013633975475747402
3110245,KB국민은행 중화동지점,골목상권,long,5,1.0,1.0,-0.140291926537209,-0.11886834385996554,0.08595974933797096,0.03241891095407046,0.009315673942083968
3110246,월드순복음교회,골목상권,long,7,0.8973882898251937,0.9800995024875622,-0.9126505120623717,-0.7277349298789854,-0.8636890137362878,-0.15253702921684895,-0.004781144339611552
3110247,먹골역 1번,골목상권,long,20,0.9908000568058953,0.9305263157894736,-0.1617688977042407,-0.11257728659754417,-0.3991069183413578,0.03230566538571143,-0.0096282302344149
3110248,먹골파출소,골목상권,long,3,1.0,1.0,-0.44968531123329475,-0.28013497104426166,-0.4056611170529946,-0.2696619233478348,-0.05097040676931142
3110249,중화역 1번,골목상권,long,23,0.9793532984131414,0.9355932203389831,0.12994198545394267,0.1285340243048381,0.2297562532198929,-0.06943729396472659,-0.01329438302585539
3110250,화랑대역 7번,골목상권,long,5,0.6844075530059718,0.9540229885057471,0.048347219381375324,0.3690195019057754,0.16757982479478697,-0.026871236739673808,-0.02455697023069478
3110251,장안중학교,골목상권,long,12,0.9370790041140089,0.8853046594982079,-0.5342538079167691,-0.29213711320997565,-0.6206922427920529,-0.11579193099283001,-0.004414227950135264
3110252,장안제일시장,골목상권,long,11,0.967782292054753,0.9300291545189504,0.03409719674197728,-0.06990345963641802,-0.17802591248366786,-0.09531002217551961,-0.02447003933602119
3110253,중곡초등학교,골목상권,long,13,0.552732252758672,0.964769647696477,-0.08012128613464986,-0.04319407356332245,-0.0006912130877611456,-0.13936985789955567,-0.018310049638363374
3110254,오거리공원,골목상권,long,21,0.8273284009301013,0.8914819136522754,0.01096376819281029,-0.014416845692095781,-0.06262635106149299,-0.08241533036996149,-0.011429461754324799
3110255,상봉역 4번,골목상권,long,24,0.6983234916688338,0.8852459016393442,-0.021206703382574535,-0.059059828356362754,0.023734109629495796,0.07224694881976311,0.02850014720948762
3110256,면목2동체육관,골목상권,long,16,0.9836569466258924,0.8104089219330854,-0.0765067093506564,0.007470661638016593,-0.12127268203564504,-0.1430555197150348,-0.01661576134292881
3110257,상봉역 7번,골목상권,long,5,0.2846472822875563,0.7394366197183099,-0.12242755128799727,-0.09235166030136889,-0.13461424665089075,0.06320366445473483,0.03400508514983672
3110258,면동초등학교,골목상권,long,11,0.7242886713175699,0.9543726235741445,-0.31938858141289506,-0.3562479542437347,-0.2806399297782743,-0.03475887250384383,-0.019060284519860474
3110259,사가정역 1번,골목상권,long,15,0.836586620733319,0.8804780876494024,0.104487766758623,-0.006478772815714278,0.15984085393450925,0.04633856512106595,-0.008645207734423807
